piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus
A-MCAU_KI1803-036_SID087	1: 4/4	1: 1	15	15	60.0	15	15	60.0	118.0	103	52	0	0	0	Kittel, Johann Christian	Der Wollust Reiz zu widerstreben								2022-04-06	Microsoft Windows			Der Wollust Reiz zu widerstreben			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-036_SID087.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-037	1: 3/4	1: 1	11	10	31.0	11	10	31.0	62.0	50	27	0	0	0	Kittel, Johann Christian	Des Ewigen und der Sterbl.								2022-06-22	Microsoft Windows			Des Ewigen und der Sterbl.	KI1803-037		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-037.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-038	1: 3/4	1: 2	16	16	48.0	16	16	48.0	94.0	75	41	0	0	0	Kittel, Johann Christian	Die Himmel rühmen des Ewigen								2022-06-20	Microsoft Windows			Die Himmel rühmen des Ewigen	KI1803-038		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-038.mscx	False	40-76 (E2-E5)		Piano	62-76 (D4-E5)	Piano	40-59 (E2-B3)
A-MCAU_KI1803-039	1: 4/4	1: 0	9	9	36.0	9	9	36.0	72.0	68	37	0	0	0	Kittel, Johann Christian	Diese Samen segne Gott								2022-07-05	Microsoft Windows			Diese Samen segne Gott	KI1803-039		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-039.mscx	False	36-76 (C2-E5)		Piano	60-76 (C4-E5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-040_SID016	1: 4/4	1: 0	10	10	40.0	10	10	40.0	78.0	75	39	0	0	0	Kittel	Dies sind die heil'gen zehn Gebot'								2021-01-27	Microsoft Windows			Dies sind die heil'gen zehn Gebot'			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-040_SID016.mscx	False	42-74 (F#2-D5)		Piano	65-74 (F4-D5)	Piano	42-57 (F#2-A3)
A-MCAU_KI1803-041	1: 4/4	1: 0	10	10	40.0	15	15	60.0	76.0	69	35	0	0	0	Kittel, Johann Christian	Dir Gott, dir will ich frölich singen 								2022-07-13	Microsoft Windows			Dir Gott, dir will ich frölich singen 	KI1803-041		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-041.mscx	False	43-76 (G2-E5)		Piano	60-76 (C4-E5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-042	1: 4/4	1: 1	16	16	64.0	16	16	64.0	128.0	124	64	0	0	0	Kittel, Johann Christian	Dir versöhnt von deinem 								2022-07-06	Microsoft Windows			Dir versöhnt von deinem 	KI1803-042		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-042.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-043	1: 4/4	1: 1	10	10	40.0	10	10	40.0	78.0	69	35	0	0	0	Johann Christian Kittel	Du klagst, und fühlest die Beschwerden								2023-07-10	Microsoft Windows			Du klagst, und fühlest die Beschwerden	KI1803-043		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-043.mscx	False	40-72 (E2-C5)		Piano	63-72 (D#4-C5)	Piano	40-55 (E2-G3)
A-MCAU_KI1803-044_SID017	1: 4/4	1: -1	14	14	56.0	19	19	76.0	108.0	100	53	0	0	0	Kittel	Durch Adams Fall ist ganz								2021-02-11	Microsoft Windows			Durch Adams Fall ist ganz			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-044_SID017.mscx	False	41-76 (F2-E5)		Piano	62-76 (D4-E5)	Piano	41-55 (F2-G3)
A-MCAU_KI1803-045_SID018	1: 4/4	1: 0	14	14	56.0	19	19	76.0	108.0	101	55	0	0	0	Kittel	Ein feste Burg								2021-02-11	Microsoft Windows			Ein feste Burg			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-045_SID018.mscx	False	38-72 (D2-C5)		Piano	60-72 (C4-C5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-046_SID020	1: 4/4	1: -1	18	18	72.0	23	23	92.0	140.0	135	71	0	0	0	Kittel	Ein Lamm geht hin								2021-02-11	Microsoft Windows			Ein Lamm geht hin			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-046_SID020.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-047_SID019	1: 4/4	1: 1	18	18	72.0	23	23	92.0	140.0	132	70	0	0	0	Kittel	Ein Kindelein so löbelich								2021-02-11	Microsoft Windows			Ein Kindelein so löbelich			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-047_SID019.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-048_SID015	1: 4/4	1: 1	16	15	56.0	22	20	76.0	112.0	106	55	0	0	0	Kittel	Die Tugend wird durchs Kreuz								2021-01-27	Microsoft Windows			Die Tugend wird durchs Kreuz			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-048_SID015.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-049_SID021	1: 4/4	1: 0	15	14	53.0	20	18	69.0	102.0	107	58	0	0	0	Kittel	Erbarm dich mein o Herre Gott								2021-02-11	Microsoft Windows			Erbarm dich mein o Herre Gott			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-049_SID021.mscx	False	36-72 (C2-C5)		Piano	60-72 (C4-C5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-050_SID022	1: 4/4	1: -2	9	9	36.0	9	9	36.0	70.0	67	34	0	0	0	Kittel	Erhalt uns Herr bey deinem								2021-02-11	Microsoft Windows			Erhalt uns Herr bey deinem			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-050_SID022.mscx	False	43-77 (G2-F5)		Piano	66-77 (F#4-F5)	Piano	43-58 (G2-Bb3)
A-MCAU_KI1803-051	1: 4/4	1: 2	17	17	70.0	25	25	102.0	136.0	126	66	0	0	0	Kittel, Johann Christian	Erheb', erheb', o meine Seele								2022-07-06	Microsoft Windows			Erheb', erheb', o meine Seele	KI1803-051		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-051.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-052_SID023	1: 4/4	1: -1	15	15	60.0	15	15	60.0	105.5	107	66	0	0	0	Kittel	Ermuntre dich mein								2021-02-11	Microsoft Windows			Ermuntre dich mein			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-052_SID023.mscx	False	38-77 (D2-F5)		Piano	65-77 (F4-F5)	Piano	38-62 (D2-D4)
A-MCAU_KI1803-053_SID024	1: 4/4	1: -1	10	10	40.0	10	10	40.0	78.0	74	37	0	0	0	Kittel	Erschienen ist der Siegestag								2021-02-11	Microsoft Windows			Erschienen ist der Siegestag			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-053_SID024.mscx	False	38-74 (D2-D5)		Piano	60-74 (C4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-054	1: 3/4	1: 1	16	16	48.0	16	16	48.0	96.0	71	38	0	0	0	Kittel, Johann Christian	Es jauchze Gott und preise								2022-07-11	Microsoft Windows			Es jauchze Gott und preise	KI1803-054		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-054.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-055	1: 4/4	1: 2	15	15	60.0	15	15	60.0	118.0	110	56	0	0	0	Kittel, Johann Christian	Es ist genung, so nimm								2022-07-12	Microsoft Windows			Es ist genung, so nimm	KI1803-055		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-055.mscx	False	38-74 (D2-D5)		Piano	61-74 (C#4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-056_SID027	1: 4/4	1: 1	12	12	48.0	17	17	68.0	92.0	82	43	0	0	0	Kittel	"Es spricht der Unweisen Mund wohl
"								2021-02-27	Microsoft Windows			"Es spricht der Unweisen Mund wohl
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-056_SID027.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-057_SID028	1: 4/4	1: 0	16	16	64.0	21	21	84.0	124.0	117	62	0	0	0	Kittel	"Es wolle Gott uns gnädig seyn
"								2021-02-27	Microsoft Windows			"Es wolle Gott uns gnädig seyn
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-057_SID028.mscx	False	40-74 (E2-D5)		Piano	62-74 (D4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-058_SID029	1: 4/4	1: 1	14	14	56.0	19	19	76.0	112.0	96	51	0	0	0	Kittel	"Freue dich, o meine Seele
"								2021-02-27	Microsoft Windows			"Freue dich, o meine Seele
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-058_SID029.mscx	False	43-76 (G2-E5)		Piano	62-76 (D4-E5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-059	1: 4/4	1: -2	14	13	52.0	14	13	52.0	104.0	103	53	50	0	0	Johann Christian Kittel	Gebeugte Sünder hört!								2023-07-10	Microsoft Windows			Gebeugte Sünder hört!	KI1803-059		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-059.mscx	False	38-76 (D2-E5)		Piano	65-76 (F4-E5)	Piano	38-58 (D2-Bb3)
A-MCAU_KI1803-060	1: 4/4	1: -3	9	9	36.0	9	9	36.0	70.0	69	35	0	0	0	Johann Christian Kittel	Gedanke, der uns Leben								2023-07-13	Microsoft Windows			Gedanke, der uns Leben	KI1803-060		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-060.mscx	False	39-75 (Eb2-Eb5)		Piano	63-75 (Eb4-Eb5)	Piano	39-58 (Eb2-Bb3)
A-MCAU_KI1803-061_SID030	1: 4/4	1: 0	10	10	40.0	10	10	40.0	78.0	76	40	0	0	0	Kittel	"Gelobet seyst du Jesu Christ, daß du Mensch
"								2021-02-27	Microsoft Windows			"Gelobet seyst du Jesu Christ, daß du Mensch
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-061_SID030.mscx	False	43-76 (G2-E5)		Piano	62-76 (D4-E5)	Piano	43-55 (G2-G3)
A-MCAU_KI1803-062	1: 4/4	1: 2	16	16	64.0	21	21	84.0	126.0	109	57	0	0	0	Johann Christian Kittel	Gepriesen sey Gott dein Erbarmen								2023-07-13	Microsoft Windows			Gepriesen sey Gott dein Erbarmen	KI1803-062		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-062.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-063	1: 4/4	1: -3	21	21	84.0	25	25	100.0	168.0	161	87	0	0	0	Kittel, Johann Christian	Glaubet, glaubet,er ist das								2022-09-01	Microsoft Windows			Glaubet, glaubet,er ist das	KI1803-063		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-063.mscx	False	36-75 (C2-Eb5)		Piano	60-75 (C4-Eb5)	Piano	36-58 (C2-Bb3)
A-MCAU_KI1803-064_SID031	1: 4/4	1: 0	24	24	96.0	28	28	112.0	192.0	190	99	0	0	0	Kittel	"Gott der Vater, wohn' uns bey
"								2021-02-27	Microsoft Windows			"Gott der Vater, wohn' uns bey
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-064_SID031.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-53 (C2-F3)
A-MCAU_KI1803-065_SID032	1: 4/4	1: 1	9	9	36.0	14	14	56.0	72.0	62	34	0	0	0	Kittel	"Gott des Himmels und der Erden
"								2021-02-27	Microsoft Windows			"Gott des Himmels und der Erden
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-065_SID032.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-066	1: 4/4	1: 2	8	8	32.0	8	8	32.0	64.0	60	31	0	0	0	Kittel, Johann Christian	Gott! ihr Menschen'								2022-09-01	Microsoft Windows			Gott! ihr Menschen'	KI1803-066		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-066.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-067	1: 4/4	1: 0	20	20	80.0	27	27	108.0	156.0	128	67	0	0	0	Kittel, Johann Christian	Gott sey gelobet und gebenedeyet								2022-08-03	Microsoft Windows			Gott sey gelobet und gebenedeyet	KI1803-067		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-067.mscx	False	41-74 (F2-D5)		Piano	60-74 (C4-D5)	Piano	41-57 (F2-A3)
A-MCAU_KI1803-068	1: 4/4	1: 0	15	15	58.0	15	15	58.0	114.0	100	54	0	0	0	Kittel, Johann Christian	Gott sey gelobet und gebenedeyet								2022-08-03	Microsoft Windows			Gott sey gelobet und gebenedeyet	KI1803-068		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-068.mscx	False	41-72 (F2-C5)		Piano	62-72 (D4-C5)	Piano	41-55 (F2-G3)
A-MCAU_KI1803-069	1: 4/4	1: -1	12	12	48.0	17	17	68.0	92.0	83	43	0	0	0	Kittel, Johann Christian	Gott welcher das Vermögen								2022-08-03	Microsoft Windows			Gott welcher das Vermögen	KI1803-069		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-069.mscx	False	41-74 (F2-D5)		Piano	60-74 (C4-D5)	Piano	41-55 (F2-G3)
A-MCAU_KI1803-070_SID034	1: 4/4	1: 0	206	205	822.0	206	205	822.0	1640.0	845	441	0	0	0	Kittel, Johann Christian	Herr Gott dich loben wir								2021-10-22	Microsoft Windows			Herr Gott dich loben wir			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-070_SID034.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-071	1: 4/4	1: 0	67	67	256.0	77	77	288.0	505.0	519	273	0	0	0	Kittel, Johann Christian	Erwürgt, erwürgt ist er								2022-08-03	Microsoft Windows			Erwürgt, erwürgt ist er	KI1803-071		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-071.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-072_SID088	1: 4/4	1: 1	10	10	40.0	15	15	60.0	78.0	68	37	0	0	0	Kittel, Johann Christian	Herr! ich habe misgehandelt								2022-04-06	Microsoft Windows			Herr! ich habe misgehandelt			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-072_SID088.mscx	False	40-74 (E2-D5)		Piano	63-74 (D#4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-073_SID035	1: 4/4	1: 1	9	9	36.0	9	9	36.0	70.0	69	36	0	0	0	Kittel	"Herr Jesu Christ, dich zu uns wend
"								2021-02-27	Microsoft Windows			"Herr Jesu Christ, dich zu uns wend
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-073_SID035.mscx	False	38-76 (D2-E5)		Piano	66-76 (F#4-E5)	Piano	38-60 (D2-C4)
A-MCAU_KI1803-074_SID037	1: 4/4	1: 0	12	12	44.0	17	17	63.0	86.0	78	41	0	0	0	Kittel	"Herr Jesu Christ, du höchstes Gut
"								2021-02-27	Microsoft Windows			"Herr Jesu Christ, du höchstes Gut
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-074_SID037.mscx	False	43-76 (G2-E5)		Piano	64-76 (E4-E5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-075_SID036	1: 4/4	1: 1	9	9	36.0	9	9	36.0	70.0	68	36	0	0	0	Kittel	"Herr Jesu Christ, meins Lebens Licht
"								2021-02-27	Microsoft Windows			"Herr Jesu Christ, meins Lebens Licht
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-075_SID036.mscx	False	38-72 (D2-C5)		Piano	62-72 (D4-C5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-076	1: 4/4	1: 1	17	17	68.0	17	17	68.0	134.0	127	66	0	0	0	Kittel, Johann Christian	Herr! lehre mich, wenn ich der Tugend								2022-08-03	Microsoft Windows			Herr! lehre mich, wenn ich der Tugend	KI1803-076		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-076.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-077	1: 4/4	1: 2	10	10	40.0	10	10	40.0	78.0	75	40	0	0	0	Kittel, Johann Christian	Hier liegt mein Herz vor dir								2022-08-03	Microsoft Windows			Hier liegt mein Herz vor dir	KI1803-077		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-077.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-078	1: 4/4	1: -1	10	10	40.0	10	10	40.0	78.0	72	36	0	0	0	Kittel, Johann Christian	Ich bin ein Christ! mein								2022-08-03	Microsoft Windows			Ich bin ein Christ! mein	KI1803-078		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-078.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-55 (C2-G3)
A-MCAU_KI1803-079	1: 4/4	1: 3	10	10	36.0	10	10	36.0	72.0	73	40	0	0	0	Kittel, Johann Christian	Ich bin´s voll Zuversicht								2022-07-05	Microsoft Windows			Ich bin´s voll Zuversicht	KI1803-079		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-079.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-080_SID096	1: 4/4	1: -2	21	21	84.0	30	30	120.0	160.0	148	78	0	0	0	Kittel, Johann Christian	Ich glaub´an Gott, den Ewigen								2022-07-08	Microsoft Windows			Ich glaub´ an Gott, den Ewigen	KI1803-080		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-080_SID096.mscx	False	38-74 (D2-D5)		Piano	58-74 (Bb3-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-081_SID040	1: 4/4	1: 0	10	10	40.0	10	10	40.0	77.0	84	54	0	0	0	Kittel	"Ich hab' mein Sach'
"								2021-02-27	Microsoft Windows			"Ich hab' mein Sach'
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-081_SID040.mscx	False	39-74 (D#2-D5)		Piano	66-74 (F#4-D5)	Piano	39-55 (D#2-G3)
A-MCAU_KI1803-082_SID041	1: 4/4	1: 1	15	15	60.0	20	20	80.0	116.0	111	60	0	0	0	Kittel	"Ich ruf zu dir, Herr Jesu Christ
"								2021-02-27	Microsoft Windows			"Ich ruf zu dir, Herr Jesu Christ
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-082_SID041.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-083	1: 4/4	1: 1	16	16	60.0	16	16	60.0	120.0	90	46	0	0	0	Kittel, Johann Christian	Ich will mein ganzes Herz								2022-07-08	Microsoft Windows			Ich will mein ganzes Herz	KI1803-083		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-083.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-084_SID043	1: 4/4	1: -1	13	13	52.0	19	19	76.0	104.0	85	47	0	0	0	Kittel	"Jesu meine Freude
"								2021-02-27	Microsoft Windows			"Jesu meine Freude
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-084_SID043.mscx	False	38-77 (D2-F5)		Piano	62-77 (D4-F5)	Piano	38-58 (D2-Bb3)
A-MCAU_KI1803-085_SID095	1: 4/4	1: 2	13	13	52.0	18	18	72.0	104.0	96	52	0	0	0	Kittel, Johann Christian	Jesu meines Lebens-Leben								2022-04-06	Microsoft Windows			Jesu meines Lebens-Leben			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-085_SID095.mscx	False	43-74 (G2-D5)		Piano	62-74 (D4-D5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-086_SID044	1: 4/4	1: -2	9	9	36.0	9	9	36.0	72.0	71	37	0	0	0	Kittel	"Jesus Christus unser Heiland, der den Tod
"								2021-02-27	Microsoft Windows			"Jesus Christus unser Heiland, der den Tod
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-086_SID044.mscx	False	38-70 (D2-Bb4)		Piano	62-70 (D4-Bb4)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-087	1: 4/4	1: -1	12	12	48.0	12	12	48.0	96.0	81	42	0	0	0	Kittel, Johann Christian	Jesus Christus unser Heiland, der von uns								2022-07-08	Microsoft Windows			Jesus Christus unser Heiland, der von uns	KI1803-087		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-087.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-53 (D2-F3)
